student_id,age,gender,socioeconomic_level,avg_grade,avg_attendance,current_semester,total_enrollments,failed_courses,completed_courses,total_interactions,unique_sessions_count,total_duration_hours,days_since_last_interaction,engagement_score,scholarship_percentage,overdue_payments,pending_payments,outstanding_amount,dropout,success_rate,failure_rate,interaction_per_enrollment
STU0144,22,F,2,7.780963964828335,59.779293320897494,6,22,0,22,44,13,5.4438478413360905,16.48151836351979,41.92192392066805,25,0,0,0.0,0,100.0,0.0,2.0
STU0145,22,F,3,7.122298250542866,69.27978984514353,1,2,1,1,48,16,9.600377694629632,2.4774610535959765,51.20018884731481,50,0,0,0.0,1,50.0,50.0,24.0
STU0146,24,M,3,7.194932795177159,87.81919857520722,1,6,1,4,51,10,19.172655035537133,2.559221744095514,44.886327517768564,50,0,1,1914.3157207302352,0,66.66666666666666,16.666666666666664,8.5
STU0147,18,F,4,6.565272002965199,84.82517812064751,3,13,0,11,49,14,32.8150354423139,5.479665719829303,59.10751772115695,25,1,2,3536.6997972197005,0,84.61538461538461,0.0,3.769230769230769
STU0148,18,M,4,7.337209271777759,82.5208970895023,3,10,1,7,49,21,6.481883269133269,8.289953357138772,59.940941634566634,75,0,0,0.0,0,70.0,10.0,4.9
STU0149,23,F,3,2.7056598834585452,65.07277277219931,3,10,1,7,51,17,18.71940098486693,4.920372443601522,58.65970049243346,75,0,0,0.0,0,70.0,10.0,5.1
STU0150,22,M,3,6.0550888113953025,77.277452567965,1,6,1,3,60,15,3.242734613354888,5.996754543042507,49.62136730667744,50,0,0,0.0,0,50.0,16.666666666666664,10.0
STU0151,22,F,2,6.861982902375171,47.34402430335718,6,24,1,22,41,12,39.25372929270431,2.3334980163128956,55.92686464635215,0,1,1,2510.6454189287733,0,91.66666666666666,4.166666666666666,1.7083333333333333
STU0152,23,F,2,4.773478874570739,82.67714995828085,1,3,0,1,43,14,5.922927046828796,3.2647965654700855,43.86146352341439,75,1,0,998.381477284076,0,33.33333333333333,0.0,14.333333333333334
STU0153,19,F,1,7.07948497671734,100.0,1,2,0,1,50,16,16.206359694394852,1.097221301107909,55.103179847197424,100,2,0,1094.8823520539497,0,50.0,0.0,25.0
STU0154,22,F,3,6.1932931685208175,57.88801801936842,1,4,0,2,38,12,18.451327015238522,5.701024317209841,44.62566350761926,0,2,0,2299.163655284478,0,50.0,0.0,9.5
STU0155,22,M,2,9.133213547473236,71.21108490023367,3,13,1,10,53,18,18.51977490719096,1.251622780287964,61.15988745359548,25,1,0,1482.6369662710788,0,76.92307692307693,7.6923076923076925,4.076923076923077
STU0156,19,F,5,8.859529587822285,84.93660168065195,5,20,0,20,55,17,5.859846240493827,0.0062879291174189585,53.42992312024691,100,1,0,1534.9188659203357,1,100.0,0.0,2.75
STU0157,27,F,3,5.801291646322756,98.79263951641227,3,14,0,13,48,16,12.684148380070749,13.572513856653593,52.742074190035375,50,0,1,509.7629703269142,0,92.85714285714286,0.0,3.4285714285714284
STU0158,23,F,3,6.273743432649957,73.27663075549776,4,17,0,17,55,10,6.247513910418472,1.8265264006037196,39.62375695520924,25,0,0,0.0,0,100.0,0.0,3.235294117647059
STU0159,18,M,3,6.389078651587411,69.61624506101155,1,5,0,4,55,15,17.667574480483793,1.094712207148128,55.3337872402419,0,2,1,3715.870263578461,0,80.0,0.0,11.0
STU0160,23,F,2,5.822510785760566,50.46615286375875,3,12,0,10,50,22,8.76117246077744,1.5608761862653941,63.38058623038872,50,0,0,0.0,0,83.33333333333334,0.0,4.166666666666667
STU0161,19,F,3,6.79253747604219,81.5515719396216,2,10,0,8,54,10,15.484037568246052,2.0057299767341075,43.94201878412303,25,0,0,0.0,0,80.0,0.0,5.4
STU0162,24,F,4,5.362576896668615,100.0,2,6,0,5,42,9,21.008060521349755,3.21746719878824,41.104030260674875,0,0,0,0.0,0,83.33333333333334,0.0,7.0
STU0163,25,M,3,4.804076997593711,84.16037692947013,1,4,0,4,45,15,14.500086528089781,0.3593690388932502,50.75004326404489,25,0,1,1642.477983452251,0,100.0,0.0,11.25
STU0164,19,F,3,7.434066835850403,79.6658153122443,3,10,1,8,44,16,12.800777647274264,0.2705555466954834,51.60038882363713,0,0,1,1362.1643685084061,0,80.0,10.0,4.4
STU0165,24,M,5,7.444294376332716,84.83123466150478,3,12,0,11,59,18,9.13978361790038,1.7329920270189916,58.26989180895019,50,0,0,0.0,0,91.66666666666666,0.0,4.916666666666667
STU0166,23,F,5,5.293526360510011,79.83361994077097,4,14,1,11,49,16,14.834457356449438,1.7532238899308683,54.11722867822472,100,0,1,1126.7261776716864,0,78.57142857142857,7.142857142857142,3.5
STU0167,24,M,4,7.8430331461439,67.80478441609806,2,8,0,8,52,14,7.0094074100984995,0.6258110057195796,47.10470370504925,25,0,1,918.8113084464027,0,100.0,0.0,6.5
STU0168,27,F,3,5.552633406252003,92.34919873516559,1,5,1,3,47,16,23.195831485068584,2.594218365588184,57.69791574253429,50,0,0,0.0,1,60.0,20.0,9.4
STU0169,21,O,4,6.879747857056972,83.38642284667631,3,11,0,11,52,12,18.571458687842018,1.6705757610622496,48.885729343921014,25,1,1,2124.823439057941,1,100.0,0.0,4.7272727272727275
STU0170,19,M,2,7.730516018918684,80.26419877900486,1,5,0,5,49,16,16.496885130617272,0.1320050634504599,54.94844256530864,0,0,1,834.3667682444959,0,100.0,0.0,9.8
STU0171,19,F,3,6.449581152944431,65.36950959082625,5,18,0,17,38,9,42.0016971288762,10.845552653345267,50.4008485644381,100,0,1,1758.8542221706437,0,94.44444444444444,0.0,2.111111111111111
STU0172,19,M,1,7.182111368211702,99.55261897902139,3,14,0,14,48,11,5.032723117496816,10.85861834724123,38.916361558748406,0,0,2,2427.494785003874,0,100.0,0.0,3.4285714285714284
STU0173,21,F,3,5.725355534168642,89.97054117999664,1,5,0,3,47,12,23.202230678856214,1.1734387299850944,49.70111533942811,0,0,0,0.0,0,60.0,0.0,9.4
STU0174,23,F,3,6.205300124857854,71.70618743949046,6,23,1,20,50,12,14.323621191882234,0.8888928281014795,46.16181059594112,25,0,1,1211.0473735533803,0,86.95652173913044,4.3478260869565215,2.1739130434782608
STU0175,22,F,2,6.19121085367949,95.02737280522906,3,10,0,8,55,7,19.960924716499072,3.962548206695002,40.48046235824954,50,0,1,1335.1965465686121,0,80.0,0.0,5.5
STU0176,24,F,5,5.3801324801896415,72.53643742422189,1,5,0,3,41,17,10.687642276773484,4.981454221814606,51.64382113838674,25,0,1,1992.9203619709324,0,60.0,0.0,8.2
STU0177,22,F,5,6.234838755326327,68.26994761233445,3,12,0,12,39,12,14.647291495265044,15.796265282175725,43.02364574763253,0,0,0,0.0,0,100.0,0.0,3.25
STU0178,26,M,4,4.17707255170438,68.6044532377957,2,10,1,7,63,16,10.354583308601523,2.3688411856092695,56.07729165430076,75,0,0,0.0,0,70.0,10.0,6.3
STU0179,21,M,3,5.763269379286843,53.43397170367863,4,14,1,12,63,6,5.072866807684894,4.814296328561306,33.43643340384244,25,0,0,0.0,0,85.71428571428571,7.142857142857142,4.5
STU0180,30,F,5,6.072686759945494,87.07313570627309,4,17,0,15,62,15,43.89080441085221,10.526096592216334,70.5454022054261,0,0,0,0.0,0,88.23529411764706,0.0,3.6470588235294117
STU0181,23,F,2,6.115730371256929,52.53282682492475,6,22,1,20,44,14,2.0969472140952696,2.9887648921629735,42.248473607047636,25,0,1,606.8731068655892,0,90.9090909090909,4.545454545454546,2.0
STU0182,19,F,4,6.137753831193831,61.57334253101356,3,12,0,11,43,20,5.743307865571517,0.6525127846654792,55.77165393278576,0,0,3,4091.0145667143015,0,91.66666666666666,0.0,3.5833333333333335
STU0183,18,F,2,6.407353700209806,48.866179863822,2,7,1,4,45,15,36.06529301511033,2.369634864154549,61.532646507555164,25,1,0,1965.577789181353,0,57.14285714285714,14.285714285714285,6.428571428571429
STU0184,23,M,4,7.2191622771290955,78.70895460813661,4,17,2,13,50,10,15.773793563239291,0.734194453572592,42.88689678161965,50,0,0,0.0,0,76.47058823529412,11.76470588235294,2.9411764705882355
STU0185,21,F,2,7.811775611198784,77.74519309592192,1,2,0,2,63,11,6.318379210619406,0.08389727587784526,44.059189605309705,75,1,0,689.6980672437021,0,100.0,0.0,31.5
STU0186,24,M,5,5.525352159727599,75.09955680220455,3,10,0,9,35,16,13.1107072024775,6.962629813379553,49.05535360123875,0,0,1,1656.8549999267748,0,90.0,0.0,3.5
STU0187,23,F,5,4.695198716916283,64.36133457994136,3,10,0,8,57,20,42.0716741945672,1.3618245766854589,78.1358370972836,0,0,0,0.0,0,80.0,0.0,5.7
STU0188,21,M,2,4.936933381635345,62.4164936984504,1,3,1,2,56,18,15.649817409058945,0.01004531327243265,60.62490870452947,0,0,0,0.0,0,66.66666666666666,33.33333333333333,18.666666666666668
STU0189,19,M,3,5.769195618207609,86.96554795319861,2,6,0,4,50,20,13.948118623149641,10.295542629641831,61.97405931157482,0,0,0,0.0,0,66.66666666666666,0.0,8.333333333333334
STU0190,18,M,5,5.972118023275236,71.74172102437268,5,22,0,20,52,11,11.966160981080145,2.9330363497273986,43.58308049054008,0,0,2,2464.4784348316653,0,90.9090909090909,0.0,2.3636363636363638
STU0191,20,M,3,5.345005900703814,84.74537482304217,5,22,0,20,52,14,5.314412453286883,1.364689057189559,46.25720622664344,25,1,0,841.8396465648901,1,90.9090909090909,0.0,2.3636363636363638
STU0192,24,F,5,4.555825003625158,66.72126970813666,1,2,0,1,49,12,19.65902359278962,1.5244122546980678,48.529511796394814,0,0,1,1641.8964218374813,0,50.0,0.0,24.5
STU0193,22,M,3,5.815818758788717,82.71594114156623,1,6,1,3,55,20,7.634327288217034,1.3757242531342886,60.31716364410852,50,0,1,894.1290617186197,0,50.0,16.666666666666664,9.166666666666666
STU0194,18,M,3,6.772139930170957,99.54917055974096,2,9,1,8,67,18,9.316751681385002,1.0818090047132018,60.758375840692494,25,0,0,0.0,0,88.88888888888889,11.11111111111111,7.444444444444445
STU0195,22,M,2,7.392544198753347,88.79248700589174,5,22,1,19,36,18,28.603999870391274,9.20137442981044,61.101999935195636,0,0,0,0.0,0,86.36363636363636,4.545454545454546,1.6363636363636365
STU0196,23,M,2,5.663865420337518,73.8137927267528,1,2,1,0,60,17,31.96472089217626,0.933646087592115,67.98236044608814,25,1,1,3157.8139113661127,0,0.0,50.0,30.0
STU0197,19,M,4,5.880503266784849,83.85798455533892,4,16,1,15,47,12,2.2868657761467563,4.12602325832498,39.24343288807338,0,1,0,1188.086080745869,0,93.75,6.25,2.9375
STU0198,22,M,3,5.1099525367290335,76.39002238204681,1,5,0,5,56,14,26.355586023646794,0.4023653266282212,57.977793011823394,50,1,0,1165.0598822583997,1,100.0,0.0,11.2
STU0199,22,F,3,6.452841244437836,80.11820277042092,3,11,1,9,42,18,18.71740208571253,14.931026614894783,57.95870104285626,25,0,0,0.0,0,81.81818181818183,9.090909090909092,3.8181818181818183
STU0200,18,F,3,5.227357048713778,75.11583421777244,2,6,0,5,55,18,32.194224080507844,4.623050011778696,68.59711204025392,0,0,2,1471.790341742012,0,83.33333333333334,0.0,9.166666666666666
STU0201,23,F,3,7.3596917198618,77.53497191171913,4,15,1,13,45,11,16.045518956470037,11.673089091223874,43.52275947823502,25,0,1,1847.230834438639,0,86.66666666666667,6.666666666666667,3.0
STU0202,23,M,5,3.8212002620988335,83.18140029611263,1,4,0,3,38,18,13.592384386379505,2.536474150764203,54.19619219318975,0,0,0,0.0,0,75.0,0.0,9.5
STU0203,25,M,5,5.960555491321307,65.09961950627074,3,11,0,11,48,14,19.196196169442235,8.321373090749464,51.998098084721114,75,0,1,1049.7902880230447,0,100.0,0.0,4.363636363636363
STU0204,25,F,3,6.951661008787613,64.76181759515032,1,2,1,0,62,17,4.906128078048375,9.608924370487543,55.05306403902418,100,1,0,690.0359133577887,1,0.0,50.0,31.0
STU0205,18,F,4,6.775751774483757,59.171861692531834,4,14,1,11,48,18,26.909999141582745,6.06926208990573,63.85499957079137,0,0,0,0.0,0,78.57142857142857,7.142857142857142,3.4285714285714284
STU0206,19,M,4,10.0,55.99593343244435,5,20,0,18,48,15,12.341063043152554,0.4877745521355654,50.57053152157628,50,0,1,1880.5404708707902,0,90.0,0.0,2.4
STU0207,23,M,3,7.024700036851861,61.74075961669281,1,2,1,0,38,19,9.390776969199358,0.0810538693300279,54.09538848459968,0,0,0,0.0,0,0.0,50.0,19.0
STU0208,23,M,5,4.993918104736985,82.39193760206194,5,20,1,19,48,11,7.197993883057095,0.9229787363668641,39.998996941528546,0,0,2,3166.5517580777823,0,95.0,5.0,2.4
STU0209,23,M,2,6.35680362936639,66.60818726762174,3,12,0,12,45,18,22.932819204445543,0.6283646538465255,60.96640960222277,0,0,0,0.0,1,100.0,0.0,3.75
STU0210,33,M,2,3.835630499800322,87.70421696346645,1,2,0,2,36,11,34.16891423349909,6.457424518732308,49.884457116749545,75,0,0,0.0,0,100.0,0.0,18.0
STU0211,23,F,5,6.379100376054859,80.52070623128843,2,10,0,8,46,11,23.77566741395219,4.071004528227343,47.68783370697609,25,3,0,5646.836365518396,1,80.0,0.0,4.6
STU0212,25,F,3,5.250415914498862,50.47243679842919,1,4,2,1,45,16,16.200898788207393,3.7322215068166558,53.6004493941037,100,0,1,949.9451763222366,0,25.0,50.0,11.25
STU0213,24,F,4,7.873085413340243,89.82463376332535,4,14,0,14,47,16,17.03827510997626,1.4575623307818055,54.61913755498813,25,0,1,1368.710751070159,0,100.0,0.0,3.357142857142857
STU0214,23,F,5,5.675689588106698,92.16197968387564,4,18,1,16,31,24,13.0131281100301,0.8397715294225204,63.806564055015045,0,0,0,0.0,0,88.88888888888889,5.555555555555555,1.7222222222222223
STU0215,21,F,1,6.32485112630713,65.0920598774772,1,4,0,4,56,16,33.75633965153226,1.1568109711900363,65.67816982576613,75,2,0,3157.967661414161,0,100.0,0.0,14.0
STU0216,24,F,5,5.546663237893394,86.30287314342488,3,14,4,9,48,13,14.256077717228724,2.5564370469834907,47.52803885861436,100,0,0,0.0,1,64.28571428571429,28.57142857142857,3.4285714285714284
STU0217,19,F,3,9.108277027779996,67.15252643886201,4,17,0,17,59,15,31.533884759079996,6.738122974722305,63.46694237954,75,1,0,1068.1057208906582,0,100.0,0.0,3.4705882352941178
STU0218,21,M,3,6.018135850823133,81.46505565122503,5,21,0,20,51,13,9.984432575203755,1.4686121707120494,46.292216287601875,50,0,1,628.6591341309326,0,95.23809523809523,0.0,2.4285714285714284
STU0219,20,M,4,9.248835565218803,61.03252389567552,3,14,0,14,45,17,48.97109195803702,5.996800649734059,71.98554597901851,25,1,0,1791.9763942987613,0,100.0,0.0,3.2142857142857144
STU0220,22,M,5,7.7212276431774,53.103403211981345,6,24,1,23,49,17,14.965612940839424,3.3815665469880836,56.18280647041971,0,0,1,1432.4940518054232,0,95.83333333333334,4.166666666666666,2.0416666666666665
STU0221,28,F,1,7.223100091003079,74.25774215580547,3,10,4,5,53,13,23.16749920467192,10.833319912453028,53.48374960233596,0,0,1,1934.5726172508287,1,50.0,40.0,5.3
STU0222,18,F,3,7.053099720976279,78.14406580587746,2,7,1,5,56,12,2.7803977585206137,1.325785449660958,42.1901988792603,25,0,0,0.0,0,71.42857142857143,14.285714285714285,8.0
STU0223,24,M,4,7.090695947324377,74.03480459578094,4,14,0,12,55,14,29.006983769113027,2.9969790992116385,59.00349188455651,100,0,1,1134.6310547808564,0,85.71428571428571,0.0,3.9285714285714284
STU0224,18,F,4,3.608491130981585,62.239541626661605,2,7,2,4,47,13,5.865195834114032,0.5083077550504058,43.03259791705702,50,0,0,0.0,0,57.14285714285714,28.57142857142857,6.714285714285714
STU0225,20,M,4,6.0816749087738655,74.00151406803295,2,7,0,7,49,19,42.43233273206431,2.0409927725232144,73.91616636603216,75,1,0,1025.731733929869,0,100.0,0.0,7.0
STU0226,25,F,2,7.767736956776482,84.03942128871101,2,8,1,7,46,16,16.62813220145367,3.5350181365272686,54.11406610072683,0,0,0,0.0,0,87.5,12.5,5.75
STU0227,22,M,2,6.426654224788842,79.32660454816194,4,18,1,16,51,13,6.187489345869841,6.597670568021856,44.393744672934915,50,0,0,0.0,0,88.88888888888889,5.555555555555555,2.8333333333333335
STU0228,18,M,3,4.392215229794638,82.7375154589882,4,14,0,12,41,11,14.432659813930437,1.1037141770668244,41.51632990696522,75,0,0,0.0,0,85.71428571428571,0.0,2.9285714285714284
STU0229,19,M,4,6.4213933241337955,69.94827199318651,2,10,0,9,53,16,22.91562829404011,1.2300917831929152,59.35781414702005,25,0,0,0.0,0,90.0,0.0,5.3
STU0230,24,M,2,9.056158274383236,97.5757687207424,2,9,0,9,44,10,29.60579657566405,4.992629129078156,48.002898287832025,25,0,0,0.0,0,100.0,0.0,4.888888888888889
STU0231,19,M,2,8.370337573302079,62.35739995167829,2,8,0,8,53,16,26.72535333394233,2.4100392297065216,61.26267666697116,50,0,2,3764.749402181579,0,100.0,0.0,6.625
STU0232,22,M,5,6.406993985950953,87.31340445630077,3,12,1,9,47,17,28.030850431907268,3.289815974351362,62.115425215953636,50,0,0,0.0,0,75.0,8.333333333333332,3.9166666666666665
STU0233,22,F,1,7.9271739155871295,97.72836639439943,1,5,0,4,58,14,9.198296745605838,9.043557800461109,49.99914837280292,100,1,1,1751.9233545252498,0,80.0,0.0,11.6
STU0234,20,F,5,5.950239469447922,87.21362139123343,4,14,0,14,46,10,6.257623898940283,3.4565773065573175,36.92881194947014,25,0,0,0.0,0,100.0,0.0,3.2857142857142856
STU0235,28,M,4,3.9441926197599217,76.96213659402756,2,9,0,9,44,15,11.214677057506604,5.2849441577961365,48.807338528753306,0,0,0,0.0,0,100.0,0.0,4.888888888888889
STU0236,23,F,4,5.113301017805669,72.07554430005531,2,6,1,5,57,18,4.508054904190969,5.346845957882499,55.35402745209548,25,0,1,1120.29274847539,0,83.33333333333334,16.666666666666664,9.5
STU0237,18,F,2,8.844333152762296,95.54131476569384,1,3,1,1,46,14,3.320336698214297,8.138313471295483,43.46016834910714,0,0,2,3633.7708366999823,0,33.33333333333333,33.33333333333333,15.333333333333334
STU0238,22,M,1,6.089010377256043,58.6553761210749,1,4,0,3,48,12,9.886504025834572,5.082482343686433,43.34325201291728,50,0,0,0.0,0,75.0,0.0,12.0
STU0239,20,M,4,6.134924030937473,65.44813609430534,5,18,0,16,52,15,44.583093425532084,0.3350268767640318,67.89154671276604,0,0,0,0.0,0,88.88888888888889,0.0,2.888888888888889
STU0240,24,M,4,6.050242705587679,74.03663351762418,2,10,0,10,53,18,38.96733034177491,2.0940663692010864,71.38366517088745,100,1,1,3400.770037913352,0,100.0,0.0,5.3
STU0241,19,M,4,9.35620488435951,98.56480636267997,1,6,1,5,57,16,4.713341177177343,22.695125799796237,51.456670588588665,75,0,0,0.0,0,83.33333333333334,16.666666666666664,9.5
STU0242,21,F,2,8.938938373043095,85.69651454061344,2,8,1,5,32,9,11.452457670009398,1.0939544943731498,33.3262288350047,0,0,0,0.0,0,62.5,12.5,4.0
STU0243,23,M,4,9.8281703501722,65.47931362234633,2,9,2,7,59,18,25.865717949761017,4.4182595830840095,66.6328589748805,0,0,1,1077.876077542883,0,77.77777777777779,22.22222222222222,6.555555555555555
STU0244,24,F,4,6.261432184399923,75.34538441922645,1,5,0,3,66,9,15.409810859503468,9.255657275690382,45.50490542975173,25,0,0,0.0,0,60.0,0.0,13.2
STU0245,18,F,4,6.943436733120643,70.78515283855559,2,6,1,3,46,13,20.94424089140226,4.4161969833476284,50.27212044570113,75,0,0,0.0,0,50.0,16.666666666666664,7.666666666666667
STU0246,20,M,4,4.225036175868813,69.35316511649697,3,13,0,13,51,14,1.7547435937956015,2.3282277623770073,44.177371796897795,0,2,0,1947.3026776755116,0,100.0,0.0,3.923076923076923
STU0247,20,F,4,8.715401639177411,94.68334337835168,3,12,0,11,42,11,26.385219167053492,0.41815038770727236,47.79260958352675,0,1,1,3572.941364266561,1,91.66666666666666,0.0,3.5
STU0248,20,M,4,4.748330673098097,59.42385306104742,2,6,1,4,51,13,24.360713215990973,2.244459511941465,53.48035660799548,25,0,0,0.0,0,66.66666666666666,16.666666666666664,8.5
STU0249,27,F,1,6.825163345643944,100.0,2,7,0,6,50,19,1.8440382351572828,1.0048773913614484,53.92201911757864,50,2,0,2830.4592516974158,0,85.71428571428571,0.0,7.142857142857143
STU0250,23,M,3,4.854046208550734,92.42344535276933,6,25,0,24,43,8,7.025267857078329,16.203411368324268,32.412633928539165,0,0,0,0.0,0,96.0,0.0,1.72
STU0251,18,F,1,5.616699759891956,96.36292505905547,2,9,1,8,47,14,6.696645169187284,6.2768891486054015,45.44832258459364,50,0,0,0.0,0,88.88888888888889,11.11111111111111,5.222222222222222
STU0252,24,F,3,5.244106353425449,73.05590731962113,2,6,0,4,58,11,4.6440116114102805,6.919150087749074,41.72200580570514,100,0,0,0.0,0,66.66666666666666,0.0,9.666666666666666
STU0253,28,M,3,5.588187108986273,77.75088921381337,1,6,0,4,46,25,2.8249131067046065,2.8632326803081583,65.2124565533523,0,1,1,3951.025019043441,0,66.66666666666666,0.0,7.666666666666667
STU0254,25,F,1,5.691315945276532,58.50272278212932,2,9,1,8,55,15,5.252076322198543,0.5824714904183282,49.126038161099274,25,0,0,0.0,0,88.88888888888889,11.11111111111111,6.111111111111111
STU0255,18,F,3,5.677596807612384,72.13006389399796,4,16,1,14,49,19,10.41199808706593,1.551114331471415,57.905999043532965,0,0,0,0.0,0,87.5,6.25,3.0625
STU0256,20,F,2,7.750000867670461,87.40482271464727,1,5,1,2,53,24,17.144452747367684,1.5035738452988692,72.47222637368384,0,0,0,0.0,0,40.0,20.0,10.6
STU0257,25,F,4,4.84270581040622,99.44094592672094,4,15,0,15,42,15,12.240189854203647,3.3352470544393924,48.720094927101826,0,1,0,1872.1055898627865,0,100.0,0.0,2.8
STU0258,19,F,5,6.8308121405208,63.392647747963224,1,5,0,5,45,15,37.13886034850073,3.090011036398745,62.069430174250364,25,0,2,2486.040539683521,0,100.0,0.0,9.0
STU0259,23,M,1,8.326938728458337,74.51741094522102,2,10,0,9,65,17,4.324593974997674,2.8405809732077163,55.662296987498834,75,0,1,702.2135030020722,0,90.0,0.0,6.5
STU0260,24,M,5,5.730205453229906,77.73051169651217,4,17,0,17,45,13,1.8941702752614875,3.425671514836046,40.447085137630744,50,0,0,0.0,0,100.0,0.0,2.6470588235294117
STU0261,19,F,3,5.4231216638785975,59.06316196711272,2,6,1,3,46,16,12.143136458603106,21.72291518345663,51.87156822930155,0,0,0,0.0,0,50.0,16.666666666666664,7.666666666666667
STU0262,21,M,2,6.154213062229624,88.87023862637601,3,13,1,10,45,9,2.0987835620479207,1.7716287462421905,32.549391781023964,0,0,0,0.0,0,76.92307692307693,7.6923076923076925,3.4615384615384617
STU0263,18,F,1,8.269587812541065,69.14014502386087,1,6,0,6,52,14,7.464472585324378,4.776056534833492,47.33223629266219,50,0,0,0.0,0,100.0,0.0,8.666666666666666
STU0264,18,F,3,6.791161446430037,77.06914473234464,4,14,0,12,48,15,17.580503392247646,1.3689467508106157,53.19025169612382,0,0,0,0.0,0,85.71428571428571,0.0,3.4285714285714284
STU0265,21,M,4,5.703178558088602,73.22075942132183,1,4,0,4,50,14,20.21039186739435,3.142477072232099,53.105195933697175,25,0,1,535.9841112192812,0,100.0,0.0,12.5
STU0266,18,M,4,7.225814976782059,68.15992241420489,5,18,0,16,64,16,7.8804539920021135,1.1160254732046504,55.14022699600106,25,1,0,1338.7074032596283,0,88.88888888888889,0.0,3.5555555555555554
STU0267,26,F,1,4.846561775245365,79.89432521779167,1,3,1,1,39,16,22.395519807315793,4.084402065014437,54.8977599036579,100,1,1,1483.1385366447687,0,33.33333333333333,33.33333333333333,13.0
STU0268,18,M,1,7.5220392656644215,76.76585632147966,5,18,0,16,49,12,3.9427777413742024,1.539504079650398,40.6713888706871,0,1,1,1561.4116257934643,0,88.88888888888889,0.0,2.7222222222222223
STU0269,20,F,3,7.112910961552651,74.42213176582001,2,8,2,5,58,25,18.892223535063017,0.18741348882496855,76.84611176753151,50,1,0,1154.4584464357465,1,62.5,25.0,7.25
STU0270,22,M,2,6.038287293291674,69.07307567479486,4,17,1,15,43,12,2.727859647712741,8.444329439526543,38.26392982385637,0,1,0,1163.1156101583467,0,88.23529411764706,5.88235294117647,2.5294117647058822
STU0271,26,F,2,5.242121302329153,84.79287006174434,2,6,2,4,61,18,79.83636211160807,0.6862922882411847,94.21818105580402,50,0,0,0.0,0,66.66666666666666,33.33333333333333,10.166666666666666
STU0272,18,M,2,5.169978616574814,100.0,5,18,1,16,50,9,31.298105740998903,2.2946363886377337,48.64905287049945,50,0,0,0.0,0,88.88888888888889,5.555555555555555,2.7777777777777777
STU0273,25,F,4,7.302226004518865,82.09830849258691,1,2,1,0,55,14,7.212188653625873,3.2425673468209903,48.106094326812936,75,2,1,5752.287383200519,0,0.0,50.0,27.5
STU0274,22,M,5,8.343470753733593,94.94177322366693,1,2,0,0,44,15,15.554425604386852,2.8323964435014175,50.97721280219343,25,1,1,1394.9218476347799,0,0.0,0.0,22.0
STU0275,19,F,3,5.544038379456808,59.14667112269806,2,8,0,7,38,14,5.636139285017224,6.467040377238213,42.21806964250861,25,0,1,1026.1588769016942,1,87.5,0.0,4.75
STU0276,23,M,5,7.187580055327227,82.36642158940654,1,6,2,4,57,14,22.984113185493968,4.541322590516906,56.59205659274698,0,0,1,957.3019889111694,0,66.66666666666666,33.33333333333333,9.5
STU0277,22,F,3,3.3694594720968967,63.539475215434,1,6,1,4,41,13,33.694498469554965,1.7504205755706148,55.147249234777476,0,0,2,3599.013690875656,0,66.66666666666666,16.666666666666664,6.833333333333333
STU0278,20,F,3,5.6230734040142005,57.84612608702148,5,18,0,16,57,20,35.31931739030536,0.26543767242639665,74.75965869515267,25,0,0,0.0,0,88.88888888888889,0.0,3.1666666666666665
STU0279,22,M,2,6.453411600693647,68.90942888811446,6,24,0,22,54,21,33.765607956570484,7.296371242148584,75.08280397828524,75,0,1,686.0652488515465,0,91.66666666666666,0.0,2.25
STU0280,20,M,4,5.135474874527249,97.87849001620359,2,8,1,6,50,16,30.514266859803048,2.173391903850458,62.25713342990152,25,0,0,0.0,1,75.0,12.5,6.25
STU0281,22,M,5,5.095240437815606,94.25023743004468,5,18,0,17,49,13,19.121685268794593,11.023878421599214,50.2608426343973,50,0,0,0.0,0,94.44444444444444,0.0,2.7222222222222223
STU0282,23,F,4,5.498330665296671,83.645070830816,3,11,2,8,57,12,15.488314968932638,2.5131033301056807,48.844157484466315,0,0,0,0.0,0,72.72727272727273,18.181818181818183,5.181818181818182
STU0283,26,F,3,6.93828909248956,57.009491601651035,2,6,1,3,36,18,12.591333554534375,6.323191618581893,53.09566677726718,25,0,0,0.0,0,50.0,16.666666666666664,6.0
STU0284,18,F,4,6.219006472390438,77.05579022918094,4,15,0,13,36,19,7.943594668956754,14.030909805975645,52.77179733447837,25,0,0,0.0,0,86.66666666666667,0.0,2.4
STU0285,28,M,2,3.142653150012542,84.52550013352604,3,10,1,7,53,17,11.701364510551969,5.265601367595143,55.75068225527598,0,0,0,0.0,0,70.0,10.0,5.3
STU0286,18,M,5,3.318949771047401,82.63304344367897,6,23,1,22,44,12,10.718655276451315,2.667818540396048,42.55932763822566,25,0,1,1384.8236763755463,0,95.65217391304348,4.3478260869565215,1.9130434782608696
STU0287,21,F,3,5.589702233214237,52.343096247788814,2,7,0,5,42,14,4.337108926418051,4.189700375935413,42.76855446320903,75,1,0,1555.9144127102616,0,71.42857142857143,0.0,6.0
STU0288,23,M,3,7.186529879080328,66.64523227970193,3,10,0,8,56,10,12.522589946681821,3.9202325862164598,43.06129497334091,25,1,0,617.3598386514143,0,80.0,0.0,5.6
